id	label	description	url	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Citations>	weight<Norm. citations>	score<Pub. year>	score<Citations>	score<Norm. citations>
1535	truong (2020)	"<table><tr><td>Authors:</td><td>truong, thanh cong; diep, quoc bao; zelinka, ivan</td></tr><tr><td>Title:</td><td>artificial intelligence in the cyber domain: offense and defense</td></tr><tr><td>Source:</td><td>symmetry, 12(3)</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.3390/sym12030410	1.2006	0.0661	1	129	236	65	2.6581	2020	65	2.6581
1539	duan (2018)	"<table><tr><td>Authors:</td><td>duan, jie; zeng, wente; chow, mo-yuen</td></tr><tr><td>Title:</td><td>resilient distributed dc optimal power flow against data integrity attack</td></tr><tr><td>Source:</td><td>ieee transactions on smart grid, 9(4), 3543-3552</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1109/tsg.2016.2633943	-0.9917	-0.2045	3	367	716	65	2.1904	2018	65	2.1904
1542	chong (2019)	"<table><tr><td>Authors:</td><td>chong, michelle s.; sandberg, henrik; teixeira, andre m.h.</td></tr><tr><td>Title:</td><td>a tutorial introduction to security and privacy for cyber-physical systems</td></tr><tr><td>Source:</td><td>2019 18th european control conference, ecc 2019, 968-978</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.23919/ecc.2019.8795652	-0.6077	0.2867	2	417	902	66	2.3377	2019	66	2.3377
1552	haghnegahdar (2020)	"<table><tr><td>Authors:</td><td>haghnegahdar, lida; wang, yong</td></tr><tr><td>Title:</td><td>a whale optimization algorithm-trained artificial neural network for smart grid cyber intrusion detection</td></tr><tr><td>Source:</td><td>neural computing and applications, 32(13), 9427-9441</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1007/s00521-019-04453-w	-0.4222	-0.302	4	407	617	64	2.6172	2020	64	2.6172
1560	di mauro (2021)	"<table><tr><td>Authors:</td><td>di mauro, m.; galatro, g.; fortino, g.; liotta, a.</td></tr><tr><td>Title:</td><td>supervised feature selection techniques in network intrusion detection: a critical review</td></tr><tr><td>Source:</td><td>engineering applications of artificial intelligence, 101</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.engappai.2021.104216	1.1018	0.0165	1	115	163	64	3.2143	2021	64	3.2143
1565	taormina (2018)	"<table><tr><td>Authors:</td><td>taormina, riccardo; galelli, stefano</td></tr><tr><td>Title:</td><td>deep-learning approach to the detection and localization of cyber-physical attacks on water distribution systems</td></tr><tr><td>Source:</td><td>journal of water resources planning and management, 144(10)</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1061/(asce)wr.1943-5452.0000983	1.1062	0.0869	1	138	198	65	2.1904	2018	65	2.1904
1566	taha (2018)	"<table><tr><td>Authors:</td><td>taha, ahmad f.; qi, junjian; wang, jianhui; panchal, jitesh h.</td></tr><tr><td>Title:</td><td>risk mitigation for dynamic state estimation against cyber attacks and unknown inputs</td></tr><tr><td>Source:</td><td>ieee transactions on smart grid, 9(2), 886-899</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1109/tsg.2016.2570546	-0.8373	-0.0927	3	362	575	66	2.2241	2018	66	2.2241
1567	ullah (2018)	"<table><tr><td>Authors:</td><td>ullah, faheem; edwards, matthew; ramdhany, rajiv; chitchyan, ruzanna; babar, m. ali; rashid, awais</td></tr><tr><td>Title:</td><td>data exfiltration: a review of external attack vectors and countermeasures</td></tr><tr><td>Source:</td><td>journal of network and computer applications, 101, 18-54</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.jnca.2017.10.016	0.9951	0.0515	1	106	143	65	2.1904	2018	65	2.1904
1569	ahmed (2018b)	"<table><tr><td>Authors:</td><td>ahmed, saeed; lee, youngdoo; hyun, seung-ho; koo, insoo</td></tr><tr><td>Title:</td><td>feature selection-based detection of covert cyber deception assaults in smart grid communications networks using machine learning</td></tr><tr><td>Source:</td><td>ieee access, 6, 27518-27529</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1109/access.2018.2835527	-0.7262	-0.2833	3	433	925	67	2.2578	2018	67	2.2578
1592	shafique (2020)	"<table><tr><td>Authors:</td><td>shafique, muhammad; naseer, mahum; theocharides, theocharis; kyrkou, christos; mutlu, onur; orosa, lois; choi, jungwook</td></tr><tr><td>Title:</td><td>robust machine learning systems: challenges, current trends, perspectives, and the road ahead</td></tr><tr><td>Source:</td><td>ieee design and test, 37(2), 30-57</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1109/mdat.2020.2971217	1.0748	0.1331	1	131	194	65	2.6581	2020	65	2.6581
1595	wickramasinghe (2018)	"<table><tr><td>Authors:</td><td>wickramasinghe, chathurika s.; marino, daniel l.; amarasinghe, kasun; manic, milos</td></tr><tr><td>Title:</td><td>generalization of deep learning for cyber-physical system security: a survey</td></tr><tr><td>Source:</td><td>proceedings: iecon 2018 - 44th annual conference of the ieee industrial electronics society, 745-751</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1109/iecon.2018.8591773	1.1367	0.1006	1	132	240	66	2.2241	2018	66	2.2241
1601	handa (2019)	"<table><tr><td>Authors:</td><td>handa, anand; sharma, ashu; shukla, sandeep k.</td></tr><tr><td>Title:</td><td>machine learning in cybersecurity: a review</td></tr><tr><td>Source:</td><td>wiley interdisciplinary reviews: data mining and knowledge discovery, 9(4)</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1002/widm.1306	0.7106	0.1477	1	167	203	63	2.2315	2019	63	2.2315
1602	wang (2019c)	"<table><tr><td>Authors:</td><td>wang, qi; tai, wei; tang, yi; ni, ming; you, shi</td></tr><tr><td>Title:</td><td>a two-layer game theoretical attack-defense model for a false data injection attack against power systems</td></tr><tr><td>Source:</td><td>international journal of electrical power and energy systems, 104, 169-177</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.ijepes.2018.07.007	-0.6986	-0.1608	4	383	639	64	2.2669	2019	64	2.2669
1608	li (2020b)	"<table><tr><td>Authors:</td><td>li, fangfei; tang, yang</td></tr><tr><td>Title:</td><td>false data injection attack for cyber-physical systems with resource constraint</td></tr><tr><td>Source:</td><td>ieee transactions on cybernetics, 50(2), 729-738</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1109/tcyb.2018.2871951	-0.7398	0.4605	2	211	350	64	2.6172	2020	64	2.6172
1613	nguyen (2017)	"<table><tr><td>Authors:</td><td>nguyen, phu h.; ali, shaukat; yue, tao</td></tr><tr><td>Title:</td><td>model-based security engineering for cyber-physical systems: a systematic mapping study</td></tr><tr><td>Source:</td><td>information and software technology, 83, 116-135</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1016/j.infsof.2016.11.004	-0.3421	-0.1726	4	212	265	64	1.9496	2017	64	1.9496
1620	khan (2020)	"<table><tr><td>Authors:</td><td>khan, muhammad ashfaq; kim, juntae</td></tr><tr><td>Title:</td><td>toward developing efficient conv-ae-based intrusion detection system using heterogeneous dataset</td></tr><tr><td>Source:</td><td>electronics (switzerland), 9(11), 1-17</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.3390/electronics9111771	1.1721	-0.0025	1	115	166	62	2.5354	2020	62	2.5354
1624	zhuang (2019)	"<table><tr><td>Authors:</td><td>zhuang, peng; deng, ruilong; liang, hao</td></tr><tr><td>Title:</td><td>false data injection attacks against state estimation in multiphase and unbalanced smart distribution systems</td></tr><tr><td>Source:</td><td>ieee transactions on smart grid, 10(6), 6000-6013</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/tsg.2019.2895306	-1.1161	-0.258	3	255	463	62	2.196	2019	62	2.196
1627	alotaibi (2019)	"<table><tr><td>Authors:</td><td>alotaibi, bandar</td></tr><tr><td>Title:</td><td>utilizing blockchain to overcome cyber security concerns in the internet of things: a review</td></tr><tr><td>Source:</td><td>ieee sensors journal, 19(23), 10953-10971</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/jsen.2019.2935035	0.711	-0.2106	1	140	308	63	2.2315	2019	63	2.2315
1629	schneider (2018)	"<table><tr><td>Authors:</td><td>schneider, peter; böttinger, konstantin</td></tr><tr><td>Title:</td><td>high-performance unsupervised anomaly detection for cyber-physical system networks</td></tr><tr><td>Source:</td><td>proceedings of the acm conference on computer and communications security, 1-12</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1145/3264888.3264890	-0.4006	0.3688	2	192	209	63	2.123	2018	63	2.123
1630	chakhchoukh (2015)	"<table><tr><td>Authors:</td><td>chakhchoukh, yacine; ishii, hideaki</td></tr><tr><td>Title:</td><td>coordinated cyber-attacks on the measurement function in hybrid state estimation</td></tr><tr><td>Source:</td><td>ieee transactions on power systems, 30(5), 2487-2497</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1109/tpwrs.2014.2357182	-1.1824	-0.3134	3	236	476	63	1.6554	2015	63	1.6554
1632	waheed (2021)	"<table><tr><td>Authors:</td><td>waheed, nazar; he, xiangjian; ikram, muhammad; usman, muhammad; hashmi, saad sajid; usman, muhammad</td></tr><tr><td>Title:</td><td>security and privacy in iot using machine learning and blockchain: threats and countermeasures</td></tr><tr><td>Source:</td><td>acm computing surveys, 53(6)</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1145/3417987	0.9535	-0.1146	1	144	210	63	3.1641	2021	63	3.1641
1633	lin (2018b)	"<table><tr><td>Authors:</td><td>lin, hui; chen, chen; wang, jianhui; qi, junjian; jin, dong; kalbarczyk, zbigniew t.; iyer, ravishankar k.</td></tr><tr><td>Title:</td><td>self-healing attack-resilient pmu network for power system operation</td></tr><tr><td>Source:</td><td>ieee transactions on smart grid, 9(3), 1551-1565</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1109/tsg.2016.2593021	-0.9369	-0.3562	3	219	305	62	2.0893	2018	62	2.0893
1634	ferrag (2020b)	"<table><tr><td>Authors:</td><td>ferrag, mohamed amine; babaghayou, messaoud; yazici, mehmet akif</td></tr><tr><td>Title:</td><td>cyber security for fog-based smart grid scada systems: solutions and challenges</td></tr><tr><td>Source:</td><td>journal of information security and applications, 52</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1016/j.jisa.2020.102500	-0.0233	-0.1963	4	140	180	65	2.6581	2020	65	2.6581
1648	alsoufi (2021)	"<table><tr><td>Authors:</td><td>alsoufi, muaadh a.; razak, shukor; siraj, maheyzah md; nafea, ibtehal; ghaleb, fuad a.; saeed, faisal; nasser, maged</td></tr><tr><td>Title:</td><td>anomaly-based intrusion detection systems in iot using deep learning: a systematic literature review</td></tr><tr><td>Source:</td><td>applied sciences (switzerland), 11(18)</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.3390/app11188383	1.1529	-0.0796	1	162	314	63	3.1641	2021	63	3.1641
1651	elmrabit (2020)	"<table><tr><td>Authors:</td><td>elmrabit, nebrase; zhou, feixiang; li, fengyin; zhou, huiyu</td></tr><tr><td>Title:</td><td>evaluation of machine learning algorithms for anomaly detection</td></tr><tr><td>Source:</td><td>international conference on cyber security and protection of digital services, cyber security 2020</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1109/cybersecurity49315.2020.9138871	1.1674	0.0488	1	117	164	62	2.5354	2020	62	2.5354
1655	singh (2019)	"<table><tr><td>Authors:</td><td>singh, saurabh; sharma, pradip kumar; moon, seo yeon; moon, daesung; park, jong hyuk</td></tr><tr><td>Title:</td><td>a comprehensive study on apt attacks and countermeasures for future networks and communications: challenges and solutions</td></tr><tr><td>Source:</td><td>journal of supercomputing, 75(8), 4543-4574</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1007/s11227-016-1850-4	0.5923	0.1399	1	124	142	65	2.3023	2019	65	2.3023
1656	freitas de araujo-filho (2021)	"<table><tr><td>Authors:</td><td>freitas de araujo-filho, paulo; kaddoum, georges; campelo, divanilson r.; gondim santos, aline; macedo, david; zanchettin, cleber</td></tr><tr><td>Title:</td><td>intrusion detection for cyber-physical systems using generative adversarial networks in fog environment</td></tr><tr><td>Source:</td><td>ieee internet of things journal, 8(8), 6247-6256</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1109/jiot.2020.3024800	0.9454	0.0218	1	183	237	64	3.2143	2021	64	3.2143
1657	butt (2020)	"<table><tr><td>Authors:</td><td>butt, javaid</td></tr><tr><td>Title:</td><td>a strategic roadmap for the manufacturing industry to implement industry 4.0</td></tr><tr><td>Source:</td><td>designs, 4(2), 1-31</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.3390/designs4020011	0.6173	-0.1414	1	69	147	64	2.6172	2020	64	2.6172
1662	wang (2019d)	"<table><tr><td>Authors:</td><td>wang, xinan; shi, di; wang, jianhui; yu, zhe; wang, zhiwei</td></tr><tr><td>Title:</td><td>online identification and data recovery for pmu data manipulation attack</td></tr><tr><td>Source:</td><td>ieee transactions on smart grid, 10(6), 5889-5898</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/tsg.2019.2892423	-1.013	-0.0232	3	283	423	63	2.2315	2019	63	2.2315
1666	pan (2019a)	"<table><tr><td>Authors:</td><td>pan, kaikai; teixeira, andre; cvetkovic, milos; palensky, peter</td></tr><tr><td>Title:</td><td>cyber risk analysis of combined data attacks against power system state estimation</td></tr><tr><td>Source:</td><td>ieee transactions on smart grid, 10(3), 3044-3056</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/tsg.2018.2817387	-0.9994	-0.2573	3	381	886	64	2.2669	2019	64	2.2669
1674	stojanović (2020)	"<table><tr><td>Authors:</td><td>stojanović, branka; hofer-schmitz, katharina; kleb, ulrike</td></tr><tr><td>Title:</td><td>apt datasets and attack modeling for automated detection methods: a review</td></tr><tr><td>Source:</td><td>computers and security, 92</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1016/j.cose.2020.101734	0.8528	0.0466	1	127	189	63	2.5763	2020	63	2.5763
1680	samy (2020)	"<table><tr><td>Authors:</td><td>samy, ahmed; yu, haining; zhang, hongli</td></tr><tr><td>Title:</td><td>fog-based attack detection framework for internet of things using deep learning</td></tr><tr><td>Source:</td><td>ieee access, 8, 74571-74585</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1109/access.2020.2988854	1.1628	-0.0551	1	222	400	64	2.6172	2020	64	2.6172
1684	khanna (2018)	"<table><tr><td>Authors:</td><td>khanna, kush; panigrahi, bijaya ketan; joshi, anupam</td></tr><tr><td>Title:</td><td>ai-based approach to identify compromised meters in data integrity attacks on smart grid</td></tr><tr><td>Source:</td><td>iet generation, transmission and distribution, 12(5), 1052-1066</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1049/iet-gtd.2017.0455	-1.1768	-0.1801	3	317	699	64	2.1567	2018	64	2.1567
1690	davis (2012)	"<table><tr><td>Authors:</td><td>davis, katherine r.; morrow, kate l.; bobba, rakesh; heine, erich</td></tr><tr><td>Title:</td><td>power flow cyber attacks and perturbation-based defense</td></tr><tr><td>Source:</td><td>2012 ieee 3rd international conference on smart grid communications, smartgridcomm 2012, 342-347</td></tr><tr><td>Year:</td><td>2012</td></tr></table>"	https://doi.org/10.1109/smartgridcomm.2012.6486007	-0.7861	-0.2938	4	226	308	64	1.5424	2012	64	1.5424
1693	damasevicius (2020)	"<table><tr><td>Authors:</td><td>damasevicius, robertas; venckauskas, algimantas; grigaliunas, sarunas; toldinas, jevgenijus; morkevicius, nerijus; aleliunas, tautvydas; smuikys, paulius</td></tr><tr><td>Title:</td><td>litnet-2020: an annotated real-world network flow dataset for network intrusion detection</td></tr><tr><td>Source:</td><td>electronics (switzerland), 9(5)</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.3390/electronics9050800	1.084	-0.0463	1	173	267	65	2.6581	2020	65	2.6581
1695	jin (2019)	"<table><tr><td>Authors:</td><td>jin, ming; lavaei, javad; johansson, karl henrik</td></tr><tr><td>Title:</td><td>power grid ac-based state estimation: vulnerability analysis against cyber attacks</td></tr><tr><td>Source:</td><td>ieee transactions on automatic control, 64(5), 1784-1799</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/tac.2018.2852774	-0.8162	-0.2603	3	389	742	62	2.196	2019	62	2.196
1704	xu (2020a)	"<table><tr><td>Authors:</td><td>xu, hanchen; lin, yuzhang; zhang, xiangyu; wang, fei</td></tr><tr><td>Title:</td><td>power system parameter attack for financial profits in electricity markets</td></tr><tr><td>Source:</td><td>ieee transactions on smart grid, 11(4), 3438-3446</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1109/tsg.2020.2977088	-0.6573	-0.2474	4	221	301	61	2.4945	2020	61	2.4945
1705	saha (2018)	"<table><tr><td>Authors:</td><td>saha, s.; roy, t.k.; mahmud, m.a.; haque, m.e.; islam, s.n.</td></tr><tr><td>Title:</td><td>sensor fault and cyber attack resilient operation of dc microgrids</td></tr><tr><td>Source:</td><td>international journal of electrical power and energy systems, 99, 540-554</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.ijepes.2018.01.007	-0.4554	-0.1395	4	148	285	60	2.0219	2018	60	2.0219
