id	label	description	url	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Citations>	weight<Norm. citations>	score<Pub. year>	score<Citations>	score<Norm. citations>
2485	zhou (2018b)	"<table><tr><td>Authors:</td><td>zhou, xin; gou, xiaodong; huang, tingting; yang, shunkun</td></tr><tr><td>Title:</td><td>review on testing of cyber physical systems: methods and testbeds</td></tr><tr><td>Source:</td><td>ieee access, 6, 52179-52194</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1109/access.2018.2869834	-0.1898	0.1764	2	312	546	29	1.318	2018	29	1.318
2504	mousavian (2013)	"<table><tr><td>Authors:</td><td>mousavian, seyedamirabbas; valenzuela, jorge; wang, jianhui</td></tr><tr><td>Title:</td><td>real-time data reassurance in electrical power systems based on artificial neural networks</td></tr><tr><td>Source:</td><td>electric power systems research, 96, 285-295</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"	https://doi.org/10.1016/j.epsr.2012.11.015	-0.8656	-0.2809	3	225	323	29	0.9236	2013	29	0.9236
2516	campos (2022)	"<table><tr><td>Authors:</td><td>campos, enrique marmol; saura, pablo fernandez; gonzalez-vidal, aurora; hernandez-ramos, jose l.; bernabe, jorge bernal; baldini, gianmarco; skarmeta, antonio</td></tr><tr><td>Title:</td><td>evaluating federated learning for intrusion detection in internet of things: review and challenges</td></tr><tr><td>Source:</td><td>computer networks, 203</td></tr><tr><td>Year:</td><td>2022</td></tr></table>"	https://doi.org/10.1016/j.comnet.2021.108661	1.1667	-0.0809	1	217	502	28	4.6669	2022	28	4.6669
2518	waqas (2022b)	"<table><tr><td>Authors:</td><td>waqas, muhammad; kumar, kamlesh; laghari, asif ali; saeed, umair; rind, muhammad malook; shaikh, aftab ahmed; hussain, fahad; rai, athaul; qazi, abdul qayoom</td></tr><tr><td>Title:</td><td>botnet attack detection in internet of things devices over cloud environment via machine learning</td></tr><tr><td>Source:</td><td>concurrency and computation-practice & experience, 34(4)</td></tr><tr><td>Year:</td><td>2022</td></tr></table>"	https://doi.org/10.1002/cpe.6662	1.057	-0.025	1	254	485	28	4.6669	2022	28	4.6669
2528	matheu (2021)	"<table><tr><td>Authors:</td><td>matheu, sara n.; hernandez-ramos, jose l.; skarmeta, antonio f.; baldini, gianmarco</td></tr><tr><td>Title:</td><td>a survey of cybersecurity certification for the internet of things</td></tr><tr><td>Source:</td><td>acm computing surveys, 53(6)</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1145/3410160	0.864	-0.1426	1	133	223	28	2.5263	2021	28	2.5263
2534	meidan (2020)	"<table><tr><td>Authors:</td><td>meidan, yair; sachidananda, vinay; peng, hongyi; sagron, racheli; elovici, yuval; shabtai, asaf</td></tr><tr><td>Title:</td><td>a novel approach for detecting vulnerable iot devices connected behind a home nat</td></tr><tr><td>Source:</td><td>computers & security, 97</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1016/j.cose.2020.101968	0.9503	-0.1311	1	172	277	28	1.7233	2020	28	1.7233
2537	obaidat (2020)	"<table><tr><td>Authors:</td><td>obaidat, muath a.; obeidat, suhaib; holst, jennifer; al hayajneh, abdullah; brown, joseph</td></tr><tr><td>Title:</td><td>a comprehensive and systematic survey on the internet of things: security and privacy challenges, security frameworks, enabling technologies, threats, vulnerabilities and countermeasures</td></tr><tr><td>Source:</td><td>computers, 9(2)</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.3390/computers9020044	0.8112	-0.1689	1	206	501	28	1.7233	2020	28	1.7233
2538	rao (2020)	"<table><tr><td>Authors:</td><td>rao, a. ravishankar; clarke, daniel</td></tr><tr><td>Title:</td><td>perspectives on emerging directions in using iot devices in blockchain applications</td></tr><tr><td>Source:</td><td>internet of things, 10</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1016/j.iot.2019.100079	0.694	-0.2417	1	134	241	28	1.7233	2020	28	1.7233
2540	suaboot (2020)	"<table><tr><td>Authors:</td><td>suaboot, jakapan; fahad, adil; tari, zahir; grundy, john; mahmood, abdun naser; almalawi, abdulmohsen; zomaya, albert y.; drira, khalil</td></tr><tr><td>Title:</td><td>a taxonomy of supervised learning for idss in scada environments</td></tr><tr><td>Source:</td><td>acm computing surveys, 53(2)</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1145/3379499	0.3679	0.0963	1	255	456	28	1.7233	2020	28	1.7233
2551	che (2019c)	"<table><tr><td>Authors:</td><td>che, liang; liu, xuan; li, zuyi</td></tr><tr><td>Title:</td><td>fast screening of high-risk lines under false data injection attacks</td></tr><tr><td>Source:</td><td>ieee transactions on smart grid, 10(4), 4003-4014</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/tsg.2018.2848256	-1.0619	-0.3929	3	309	769	28	1.4375	2019	28	1.4375
2553	cameron (2019)	"<table><tr><td>Authors:</td><td>cameron, calum; patsios, charalampos; taylor, phil c.; pourmirza, zoya</td></tr><tr><td>Title:</td><td>using self-organizing architectures to mitigate the impacts of denial-of-service attacks on voltage control schemes</td></tr><tr><td>Source:</td><td>ieee transactions on smart grid, 10(3), 3010-3019</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/tsg.2018.2817046	-0.983	-0.1932	3	360	618	28	1.4375	2019	28	1.4375
2564	wu (2018b)	"<table><tr><td>Authors:</td><td>wu, zhe; albalawi, fahad; zhang, junfeng; zhang, zhihao; durand, helen; christofides, panagiotis d.</td></tr><tr><td>Title:</td><td>detecting and handling cyber-attacks in model predictive control of chemical processes</td></tr><tr><td>Source:</td><td>mathematics, 6(10)</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.3390/math6100173	-0.4795	0.4684	2	273	376	28	1.2725	2018	28	1.2725
2567	wang (2018c)	"<table><tr><td>Authors:</td><td>wang, wei; cammi, antonio; di maio, francesco; lorenzi, stefano; zio, enrico</td></tr><tr><td>Title:</td><td>a monte carlo-based exploration framework for identifying components vulnerable to cyber threats in lenuclear power plants</td></tr><tr><td>Source:</td><td>reliability engineering & system safety, 175, 24-37</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.ress.2018.03.005	-0.3698	0.3805	2	296	448	28	1.2725	2018	28	1.2725
2569	yong (2018)	"<table><tr><td>Authors:</td><td>yong, sze zheng; zhu, minghui; frazzoli, emilio</td></tr><tr><td>Title:</td><td>switching and data injection attacks on stochastic cyber-physical systems: modeling, resilient estimation, and attack mitigation</td></tr><tr><td>Source:</td><td>acm transactions on cyber-physical systems, 2(2)</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1145/3204439	-0.8002	0.1587	2	483	1022	28	1.2725	2018	28	1.2725
2573	coulter (2018)	"<table><tr><td>Authors:</td><td>coulter, rory; pan, lei</td></tr><tr><td>Title:</td><td>intelligent agents defending for an iot world: a review</td></tr><tr><td>Source:</td><td>computers & security, 73, 439-458</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.cose.2017.11.014	0.9747	-0.0548	1	267	426	28	1.2725	2018	28	1.2725
2575	peng (2018a)	"<table><tr><td>Authors:</td><td>peng, lianghong; cao, xianghui; sun, changyin; cheng, yu; jin, shi</td></tr><tr><td>Title:</td><td>energy efficient jamming attack schedule against remote state estimation in wireless cyber-physical systems</td></tr><tr><td>Source:</td><td>neurocomputing, 272, 571-583</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.neucom.2017.07.036	-0.8031	0.4146	2	409	785	28	1.2725	2018	28	1.2725
2584	anwar (2017)	"<table><tr><td>Authors:</td><td>anwar, adnan; mahmood, abdun n.; tari, zahir</td></tr><tr><td>Title:</td><td>ensuring data integrity of opf module and energy database by detecting changes in power flow patterns in smart grids</td></tr><tr><td>Source:</td><td>ieee transactions on industrial informatics, 13(6), 3299-3311</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1109/tii.2017.2740324	-0.7527	-0.3347	3	322	507	28	1.2452	2017	28	1.2452
2591	karimipour (2017)	"<table><tr><td>Authors:</td><td>karimipour, hadis; dinavahi, venkata</td></tr><tr><td>Title:</td><td>on false data injection attack against dynamic state estimation on smart power grids</td></tr><tr><td>Source:</td><td>2017 5th ieee international conference on smart energy grid engineering (sege), 388-393</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"		-1.0975	-0.203	3	309	604	28	1.2452	2017	28	1.2452
2598	moussa (2016)	"<table><tr><td>Authors:</td><td>moussa, bassam; debbabi, mourad; assi, chadi</td></tr><tr><td>Title:</td><td>security assessment of time synchronization mechanisms for the smart grid</td></tr><tr><td>Source:</td><td>ieee communications surveys and tutorials, 18(3), 1952-1973</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"	https://doi.org/10.1109/comst.2016.2525014	-0.1836	-0.338	4	334	653	28	1.3314	2016	28	1.3314
2602	da silva (2015)	"<table><tr><td>Authors:</td><td>da silva, eduardo germano; dias knob, luis augusto; wickboldt, juliano araujo; gaspary, luciano paschoal; granville, lisandro zambenedetti; schaeffer-filho, alberto</td></tr><tr><td>Title:</td><td>capitalizing on sdn-based scada systems: an anti-eavesdropping case-study</td></tr><tr><td>Source:</td><td>proceedings of the 2015 ifip/ieee international symposium on integrated network management (im), 165-173</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"		-0.1556	-0.1885	4	257	363	28	1.1469	2015	28	1.1469
2624	hasan (2023a)	"<table><tr><td>Authors:</td><td>hasan, mohammad kamrul; habib, a. k. m. ahasan; shukur, zarina; ibrahim, fazil; islam, shayla; razzaque, md abdur</td></tr><tr><td>Title:</td><td>review on cyber-physical and cyber-security system in smart grid: standards, protocols, constraints, and recommendations</td></tr><tr><td>Source:</td><td>journal of network and computer applications, 209</td></tr><tr><td>Year:</td><td>2023</td></tr></table>"	https://doi.org/10.1016/j.jnca.2022.103540	0.0673	-0.3194	4	215	402	27	8.1864	2023	27	8.1864
2629	hasan (2022)	"<table><tr><td>Authors:</td><td>hasan, mohammad kamrul; alkhalifah, ali; islam, shayla; babiker, nissrein b. m.; habib, a. k. m. ahasan; aman, azana hafizah mohd; hossain, md. arif</td></tr><tr><td>Title:</td><td>blockchain technology on smart grid, energy trading, and big data: security issues, challenges, and recommendations</td></tr><tr><td>Source:</td><td>wireless communications & mobile computing, 2022</td></tr><tr><td>Year:</td><td>2022</td></tr></table>"	https://doi.org/10.1155/2022/9065768	0.1165	-0.3405	4	373	1062	27	4.5003	2022	27	4.5003
2648	wang (2022a)	"<table><tr><td>Authors:</td><td>wang, yingchun; qiu, xiaojie; zhang, huaguang; xie, xiangpeng</td></tr><tr><td>Title:</td><td>data-driven-based event-triggered control for nonlinear cpss against jamming attacks</td></tr><tr><td>Source:</td><td>ieee transactions on neural networks and learning systems, 33(7), 3171-3177</td></tr><tr><td>Year:</td><td>2022</td></tr></table>"	https://doi.org/10.1109/tnnls.2020.3047931	-0.7367	0.4898	2	263	464	27	4.5003	2022	27	4.5003
2651	dasgupta (2022)	"<table><tr><td>Authors:</td><td>dasgupta, dipankar; akhtar, zahid; sen, sajib</td></tr><tr><td>Title:</td><td>machine learning in cybersecurity: a comprehensive survey</td></tr><tr><td>Source:</td><td>journal of defense modeling and simulation-applications methodology technology-jdms, 19(1), 57-106</td></tr><tr><td>Year:</td><td>2022</td></tr></table>"	https://doi.org/10.1177/1548512920951275	1.0802	0.1372	1	325	763	27	4.5003	2022	27	4.5003
2652	xu (2020b)	"<table><tr><td>Authors:</td><td>xu, yan</td></tr><tr><td>Title:</td><td>a review of cyber security risks of power systems: from static to dynamic false data attacks</td></tr><tr><td>Source:</td><td>protection and control of modern power systems, 5(1)</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1186/s41601-020-00164-w	-0.9881	-0.0963	3	397	832	27	1.6618	2020	27	1.6618
2656	mahdavifar (2020)	"<table><tr><td>Authors:</td><td>mahdavifar, samaneh; ghorbani, ali a.</td></tr><tr><td>Title:</td><td>dennes: deep embedded neural network expert system for detecting cyber attacks</td></tr><tr><td>Source:</td><td>neural computing & applications, 32(18), 14753-14780</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1007/s00521-020-04830-w	1.1836	0.0898	1	105	240	27	1.6618	2020	27	1.6618
2657	shrestha (2020)	"<table><tr><td>Authors:</td><td>shrestha, manish; johansen, christian; noll, josef; roverso, davide</td></tr><tr><td>Title:</td><td>a methodology for security classification applied to smart grid infrastructures</td></tr><tr><td>Source:</td><td>international journal of critical infrastructure protection, 28</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1016/j.ijcip.2020.100342	0.0472	-0.1899	4	422	647	27	1.6618	2020	27	1.6618
2661	suomalainen (2020)	"<table><tr><td>Authors:</td><td>suomalainen, jani; juhola, arto; shahabuddin, shahriar; mammela, aarne; ahmad, ijaz</td></tr><tr><td>Title:</td><td>machine learning threatens 5g security</td></tr><tr><td>Source:</td><td>ieee access, 8, 190822-190842</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1109/access.2020.3031966	1.0666	0.1125	1	225	446	27	1.6618	2020	27	1.6618
2666	maw (2019)	"<table><tr><td>Authors:</td><td>maw, aung; adepu, sridhar; mathur, aditya</td></tr><tr><td>Title:</td><td>ics-blockops: blockchain for operational data security in industrial control system</td></tr><tr><td>Source:</td><td>pervasive and mobile computing, 59</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.pmcj.2019.101048	0.2354	0.0737	2	230	354	27	1.3862	2019	27	1.3862
2696	xiang (2017c)	"<table><tr><td>Authors:</td><td>xiang, yingmeng; wang, lingfeng</td></tr><tr><td>Title:</td><td>a game-theoretic study of load redistribution attack and defense in power systems</td></tr><tr><td>Source:</td><td>electric power systems research, 151, 12-25</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1016/j.epsr.2017.05.020	-0.8389	-0.3376	3	261	530	27	1.2007	2017	27	1.2007
2699	fachkha (2017)	"<table><tr><td>Authors:</td><td>fachkha, claude; bou-harb, elias; keliris, anastasis; memon, nasir; ahamad, mustaque</td></tr><tr><td>Title:</td><td>internet-scale probing of cps: inference, characterization and orchestration analysis</td></tr><tr><td>Source:</td><td>24th annual network and distributed system security symposium (ndss 2017)</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.14722/ndss.2017.23149	-0.6674	0.3283	2	395	812	27	1.2007	2017	27	1.2007
2701	lindsay (2017)	"<table><tr><td>Authors:</td><td>lindsay, jon randall</td></tr><tr><td>Title:</td><td>restrained by design: the political economy of cybersecurity</td></tr><tr><td>Source:</td><td>digital policy regulation and governance, 19(6), 493-514</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1108/dprg-05-2017-0023	0.3269	0.1652	5	37	54	27	1.2007	2017	27	1.2007
2711	konstantinou (2016)	"<table><tr><td>Authors:</td><td>konstantinou, charalambos; maniatakos, michail</td></tr><tr><td>Title:</td><td>a case study on implementing false data injection attacks against nonlinear state estimation</td></tr><tr><td>Source:</td><td>cps-spc'16: proceedings of the 2nd acm workshop on cyber-physical systems security & privacy, 81-91</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"	https://doi.org/10.1145/2994487.2994491	-1.097	-0.3155	3	318	591	27	1.2839	2016	27	1.2839
2729	rashid (2022)	"<table><tr><td>Authors:</td><td>rashid, mamunur; kamruzzaman, joarder; imam, tasadduq; wibowo, santoso; gordon, steven</td></tr><tr><td>Title:</td><td>a tree-based stacking ensemble technique with feature selection for network intrusion detection</td></tr><tr><td>Source:</td><td>applied intelligence, 52(9), 9768-9781</td></tr><tr><td>Year:</td><td>2022</td></tr></table>"	https://doi.org/10.1007/s10489-021-02968-1	1.1668	-0.0082	1	204	442	26	4.3336	2022	26	4.3336
2730	verkerken (2022)	"<table><tr><td>Authors:</td><td>verkerken, miel; d'hooge, laurens; wauters, tim; volckaert, bruno; de turck, filip</td></tr><tr><td>Title:</td><td>towards model generalization for intrusion detection: unsupervised machine learning techniques</td></tr><tr><td>Source:</td><td>journal of network and systems management, 30(1)</td></tr><tr><td>Year:</td><td>2022</td></tr></table>"	https://doi.org/10.1007/s10922-021-09615-7	1.1607	0.0114	1	157	260	26	4.3336	2022	26	4.3336
2733	zhou (2021b)	"<table><tr><td>Authors:</td><td>zhou, yuanqiang; vamvoudakis, kyriakos g.; haddad, wassim m.; jiang, zhong-ping</td></tr><tr><td>Title:</td><td>a secure control learning framework for cyber-physical systems under sensor and actuator attacks</td></tr><tr><td>Source:</td><td>ieee transactions on cybernetics, 51(9), 4648-4660</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1109/tcyb.2020.3006871	-0.7035	0.4717	2	313	771	26	2.3458	2021	26	2.3458
2736	porter (2021)	"<table><tr><td>Authors:</td><td>porter, matthew; hespanhol, pedro; aswani, anil; johnson-roberson, matthew; vasudevan, ramanarayan</td></tr><tr><td>Title:</td><td>detecting generalized replay attacks via time-varying dynamic watermarking</td></tr><tr><td>Source:</td><td>ieee transactions on automatic control, 66(8), 3502-3517</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1109/tac.2020.3022756	-0.6156	0.3524	2	381	878	26	2.3458	2021	26	2.3458
